ID PUMA,PUMA,ID Year,Year,Average Wage,Average Wage Appx MOE,Record Count,Slug PUMA,PUMS Occupation,ID PUMS Occupation,Slug PUMS Occupation
"79500US0603748","LA (Southwest/Marina del Rey & Westchester) & Culver City Cities PUMA, CA",2014,"2014",53539.86776859504,25867.187182730355,7,"la-southwestmarina-del-rey-westchester-culver-city-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603750","LA City (South Central/Westmont) PUMA, CA",2014,"2014",36331.21453287197,16584.179508784626,5,"la-city-south-centralwestmont-puma-ca","Social workers","211020","social-workers"
"79500US0603752","South Gate & Lynwood Cities PUMA, CA",2014,"2014",46298.57189542484,32575.73937527975,5,"south-gate-lynwood-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603753","Downey City PUMA, CA",2014,"2014",38477.62796208531,22553.072228960515,8,"downey-city-puma-ca","Social workers","211020","social-workers"
"79500US0603754","La Mirada & Santa Fe Springs Cities PUMA, CA",2014,"2014",81941.05280172414,15772.790484448818,7,"la-mirada-santa-fe-springs-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603755","Norwalk City PUMA, CA",2014,"2014",54177.7920997921,18948.915096000426,8,"norwalk-city-puma-ca","Social workers","211020","social-workers"
"79500US0603763","Long Beach City (North) PUMA, CA",2014,"2014",98503.07858243451,137431.880178344,7,"long-beach-city-north-puma-ca","Social workers","211020","social-workers"
"79500US0603764","Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUMA, CA",2014,"2014",44269.66729678639,23295.459041292914,6,"lakewood-cerritos-artesia-hawaiian-gardens-cities-puma-ca","Social workers","211020","social-workers"
"79500US0603769","Long Beach (Central) & Signal Hill Cities PUMA, CA",2014,"2014",29603.76485148515,34046.02004514528,5,"long-beach-central-signal-hill-cities-puma-ca","Social workers","211020","social-workers"
"79500US0604702","Merced & Atwater Cities PUMA, CA",2014,"2014",44072.0270700637,19315.744427896476,5,"merced-atwater-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605302","Salinas City PUMA, CA",2014,"2014",64313.68,38109.58186110391,6,"salinas-city-puma-ca","Social workers","211020","social-workers"
"79500US0605303","Monterey (South & East) & San Benito Counties PUMA, CA",2014,"2014",20794.981524249422,23740.178189599523,7,"monterey-south-east-san-benito-counties-puma-ca","Social workers","211020","social-workers"
"79500US0605904","Irvine City (Central) PUMA, CA",2014,"2014",41090.447608200455,22801.865640067463,6,"irvine-city-central-puma-ca","Social workers","211020","social-workers"
"79500US0605906","Yorba Linda, La Habra & Brea Cities PUMA, CA",2014,"2014",53858.53069466882,15819.649194481479,11,"yorba-linda-la-habra-brea-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605907","Fullerton & Placentia Cities PUMA, CA",2014,"2014",43209.62155963303,26182.0053998212,6,"fullerton-placentia-cities-puma-ca","Social workers","211020","social-workers"
"79500US0605914","Huntington Beach City PUMA, CA",2014,"2014",42401.49838187702,18088.99645440501,6,"huntington-beach-city-puma-ca","Social workers","211020","social-workers"
"79500US0605917","Santa Ana City (East) PUMA, CA",2014,"2014",33645.49460580913,10873.854046888442,12,"santa-ana-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0605918","Costa Mesa & Fountain Valley Cities PUMA, CA",2014,"2014",56003.60294117647,28258.133491174372,6,"costa-mesa-fountain-valley-cities-puma-ca","Social workers","211020","social-workers"
"79500US0606502","Cathedral City, Palm Springs & Rancho Mirage Cities PUMA, CA",2014,"2014",26615.34385964912,22526.154150832266,5,"cathedral-city-palm-springs-rancho-mirage-cities-puma-ca","Social workers","211020","social-workers"
"79500US0606508","Moreno Valley City PUMA, CA",2014,"2014",28620.20731707317,26297.6589095278,5,"moreno-valley-city-puma-ca","Social workers","211020","social-workers"
"79500US0606510","Riverside City (East) PUMA, CA",2014,"2014",61001.41176470588,23117.322380697857,5,"riverside-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0606702","Rancho Cordova City PUMA, CA",2014,"2014",85069.56102003643,154042.2481543029,7,"rancho-cordova-city-puma-ca","Social workers","211020","social-workers"
"79500US0606704","North Highlands, Foothill Farms & McClellan Park PUMA, CA",2014,"2014",44795.96659707725,22318.690085634986,5,"north-highlands-foothill-farms-mcclellan-park-puma-ca","Social workers","211020","social-workers"
"79500US0606707","Sacramento City (Central/Downtown & Midtown) PUMA, CA",2014,"2014",46738.64794816414,34142.67175060104,5,"sacramento-city-centraldowntown-midtown-puma-ca","Social workers","211020","social-workers"
"79500US0606708","Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA, CA",2014,"2014",22178.373970345965,29031.633843050364,5,"sacramento-city-southeastfruitridge-avondale-depot-park-puma-ca","Social workers","211020","social-workers"
"79500US0606709","Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA, CA",2014,"2014",42999.340579710144,30046.904529150557,5,"sacramento-city-southwestpocket-meadowview-north-laguna-puma-ca","Social workers","211020","social-workers"
"79500US0607102","Victorville & Adelanto Cities PUMA, CA",2014,"2014",59046.10403726708,17641.975062040776,5,"victorville-adelanto-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607108","San Bernardino City (West) PUMA, CA",2014,"2014",48871.19787985866,23668.518491787076,9,"san-bernardino-city-west-puma-ca","Social workers","211020","social-workers"
"79500US0607112","Upland & Montclair Cities PUMA, CA",2014,"2014",52349.34749620637,10893.694537911775,5,"upland-montclair-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607301","Oceanside City & Camp Pendleton PUMA, CA",2014,"2014",53050.64269141531,58078.828423796695,5,"oceanside-city-camp-pendleton-puma-ca","Social workers","211020","social-workers"
"79500US0607310","San Diego City (Southwest/Central Coastal) PUMA, CA",2014,"2014",52329.21756756757,18562.454420778136,6,"san-diego-city-southwestcentral-coastal-puma-ca","Social workers","211020","social-workers"
"79500US0607313","El Cajon & Santee Cities PUMA, CA",2014,"2014",45757.67384615385,9842.085736815357,7,"el-cajon-santee-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607314","San Diego (East Central/Navajo) & La Mesa Cities PUMA, CA",2014,"2014",34006.954545454544,22283.494182464092,7,"san-diego-east-centralnavajo-la-mesa-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607315","San Diego City (Central/Clairemont & Kearny Mesa) PUMA, CA",2014,"2014",68531.99188640974,27996.641472398558,6,"san-diego-city-centralclairemont-kearny-mesa-puma-ca","Social workers","211020","social-workers"
"79500US0607316","San Diego City (Central/Centre City & Balboa Park) PUMA, CA",2014,"2014",45025.77358490566,27186.18614398542,5,"san-diego-city-centralcentre-city-balboa-park-puma-ca","Social workers","211020","social-workers"
"79500US0607317","San Diego City (Central/Mid-City) PUMA, CA",2014,"2014",32912.1212458287,17962.974817843657,6,"san-diego-city-centralmid-city-puma-ca","Social workers","211020","social-workers"
"79500US0607320","Sweetwater RegionChula Vista City (East) PUMA, CA",2014,"2014",48568.16647264261,29311.10684152652,5,"sweetwater-regionchula-vista-city-east-puma-ca","Social workers","211020","social-workers"
"79500US0607321","Chula Vista (West) & National City Cities PUMA, CA",2014,"2014",43267.68835098336,29885.992437001656,9,"chula-vista-west-national-city-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607322","San Diego City (South/Otay Mesa & South Bay) PUMA, CA",2014,"2014",13321.795918367347,26116.055796710818,6,"san-diego-city-southotay-mesa-south-bay-puma-ca","Social workers","211020","social-workers"
"79500US0607503","South of Market & Potrero PUMA, CA",2014,"2014",56731.295116772824,21353.97871455575,5,"south-of-market-potrero-puma-ca","Social workers","211020","social-workers"
"79500US0607504","Inner Mission & Castro PUMA, CA",2014,"2014",41872.16492693111,33159.50803106971,6,"inner-mission-castro-puma-ca","Social workers","211020","social-workers"
"79500US0607506","Sunset District (South) PUMA, CA",2014,"2014",35597.12324929972,36941.12638451619,5,"sunset-district-south-puma-ca","Social workers","211020","social-workers"
"79500US0607701","Stockton City (North) PUMA, CA",2014,"2014",49882.99894514768,10985.350212800493,10,"stockton-city-north-puma-ca","Social workers","211020","social-workers"
"79500US0607703","Tracy, Manteca & Lathrop Cities PUMA, CA",2014,"2014",36685.10404624278,24688.72252888153,5,"tracy-manteca-lathrop-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607704","Lodi, Ripon & Escalon Cities PUMA, CA",2014,"2014",61489.13824884793,22608.08065390408,6,"lodi-ripon-escalon-cities-puma-ca","Social workers","211020","social-workers"
"79500US0607901","Coastal Region PUMA, CA",2014,"2014",84354.12164579607,44295.27839310246,7,"coastal-region-puma-ca","Social workers","211020","social-workers"
"79500US0608101","Daly City, Pacifica Cities & Colma Town PUMA, CA",2014,"2014",75570.59841479524,8119.584399509338,5,"daly-city-pacifica-cities-colma-town-puma-ca","Social workers","211020","social-workers"
"79500US0608302","Lompoc, Guadalupe, Solvang & Buellton Cities PUMA, CA",2014,"2014",67189.14349775785,29176.360156993003,5,"lompoc-guadalupe-solvang-buellton-cities-puma-ca","Social workers","211020","social-workers"
"79500US0608512","San Jose City (Southwest/Almaden Valley) PUMA, CA",2014,"2014",43167.65887850467,19401.598840206254,6,"san-jose-city-southwestalmaden-valley-puma-ca","Social workers","211020","social-workers"
"79500US0608701","Watsonville & Scotts Valley Cities PUMA, CA",2014,"2014",29838.67597765363,25759.81163431651,5,"watsonville-scotts-valley-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609501","Vallejo & Benicia Cities PUMA, CA",2014,"2014",55215.98459845984,30545.90451416062,6,"vallejo-benicia-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609701","Windsor Town, Healdsburg & Sonoma Cities PUMA, CA",2014,"2014",18100.25744308231,15075.809328021469,7,"windsor-town-healdsburg-sonoma-cities-puma-ca","Social workers","211020","social-workers"
"79500US0609901","Ceres, Patterson & Newman Cities PUMA, CA",2014,"2014",44554.16584158416,23644.72546707238,5,"ceres-patterson-newman-cities-puma-ca","Social workers","211020","social-workers"
"79500US0610100","Yuba City PUMA, CA",2014,"2014",29274.440972222223,5236.160690658036,5,"yuba-city-puma-ca","Social workers","211020","social-workers"
"79500US0611103","Oxnard & Port Hueneme Cities PUMA, CA",2014,"2014",33326.55123216602,9510.47701654697,7,"oxnard-port-hueneme-cities-puma-ca","Social workers","211020","social-workers"
"79500US0611104","San Buenaventura (Ventura) City PUMA, CA",2014,"2014",57928.285227272725,21022.645530683152,7,"san-buenaventura-ventura-city-puma-ca","Social workers","211020","social-workers"
"79500US0800100","Eastern Plains Region PUMA, CO",2014,"2014",29227.328651685395,26740.26985858129,8,"eastern-plains-region-puma-co","Social workers","211020","social-workers"
"79500US0800300","Greeley, Windsor & Evans Cities PUMA, CO",2014,"2014",41979.73513513513,22426.82993243732,10,"greeley-windsor-evans-cities-puma-co","Social workers","211020","social-workers"
"79500US0800700","Pueblo City & Pueblo West PUMA, CO",2014,"2014",18278.8880866426,14060.538544002697,6,"pueblo-city-pueblo-west-puma-co","Social workers","211020","social-workers"
"79500US0800800","Southeast Colorado PUMA, CO",2014,"2014",49058.71551724138,21773.41204792215,6,"southeast-colorado-puma-co","Social workers","211020","social-workers"
"79500US0800805","Westminster & Northglenn Cities PUMA, CO",2014,"2014",32161.203583061888,16199.793108136786,6,"westminster-northglenn-cities-puma-co","Social workers","211020","social-workers"
"79500US0800812","Denver City (Northeast) PUMA, CO",2014,"2014",35559.561340206186,10097.778357996118,15,"denver-city-northeast-puma-co","Social workers","211020","social-workers"
"79500US0800813","Denver City (Northwest) PUMA, CO",2014,"2014",41460.356617647056,32424.442549399562,6,"denver-city-northwest-puma-co","Social workers","211020","social-workers"
"79500US0800815","Denver City (Southeast) PUMA, CO",2014,"2014",41211.333333333336,18978.014465070926,8,"denver-city-southeast-puma-co","Social workers","211020","social-workers"
"79500US0800824","Arapahoe (East) & Adams (East) CountiesAurora City (Northeast) PUMA, CO",2014,"2014",42534.476658476655,20170.525205508136,5,"arapahoe-east-adams-east-countiesaurora-city-northeast-puma-co","Social workers","211020","social-workers"
"79500US0804102","Colorado Springs City (West) PUMA, CO",2014,"2014",28273.51724137931,11061.285925094606,7,"colorado-springs-city-west-puma-co","Social workers","211020","social-workers"
"79500US0804104","Colorado Springs City (East) & Cimarron Hills PUMA, CO",2014,"2014",7806.993827160494,11021.921051502686,5,"colorado-springs-city-east-cimarron-hills-puma-co","Social workers","211020","social-workers"
"79500US0900100","Danbury, Ridgefield, Bethel, Brookfield, New Fairfield, Redding & Sherman Towns PUMA, CT",2014,"2014",42138.27315914489,25752.805834668736,5,"danbury-ridgefield-bethel-brookfield-new-fairfield-redding-sherman-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900102","Stamford & Greenwich Towns PUMA, CT",2014,"2014",47276.08306188925,26532.092831480084,6,"stamford-greenwich-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900103","Norwalk, Westport & Darien Towns PUMA, CT",2014,"2014",69854.25925925926,52095.5237633471,5,"norwalk-westport-darien-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900105","Stratford, Shelton, Trumbull, Newtown & Monroe Towns PUMA, CT",2014,"2014",61777.52278820375,24367.3328145807,10,"stratford-shelton-trumbull-newtown-monroe-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900300","Hartford County (North) PUMA, CT",2014,"2014",44263.98941798942,23852.22205686117,13,"hartford-county-north-puma-ct","Social workers","211020","social-workers"
"79500US0900301","Manchester & East Hartford Towns PUMA, CT",2014,"2014",34149.50411522634,22842.038971220183,5,"manchester-east-hartford-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900302","Hartford Town PUMA, CT",2014,"2014",50810.46783625731,29359.149338222025,5,"hartford-town-puma-ct","Social workers","211020","social-workers"
"79500US0900303","West Hartford, Farmington, Simsbury, Bloomfield, Avon & Canton Towns PUMA, CT",2014,"2014",47114.59482038429,15922.21317083628,13,"west-hartford-farmington-simsbury-bloomfield-avon-canton-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900304","Bristol, Southington & Burlington Towns PUMA, CT",2014,"2014",48014.462943071965,19123.323142124314,6,"bristol-southington-burlington-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900305","New Britain, Berlin & Plainville Towns PUMA, CT",2014,"2014",42742.86567164179,16068.028513088837,8,"new-britain-berlin-plainville-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900306","Glastonbury, Newington, Wethersfield, Rocky Hill & Marlborough Towns PUMA, CT",2014,"2014",55053.34195402299,22758.953143342886,7,"glastonbury-newington-wethersfield-rocky-hill-marlborough-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900500","Litchfield County PUMA, CT",2014,"2014",42507.220367278795,31007.599014126747,9,"litchfield-county-puma-ct","Social workers","211020","social-workers"
"79500US0900700","Middlesex County PUMA, CT",2014,"2014",22682.280373831774,20149.896092500217,8,"middlesex-county-puma-ct","Social workers","211020","social-workers"
"79500US0900900","New Haven County (Northwest) PUMA, CT",2014,"2014",39624.035514018695,22498.478110708897,12,"new-haven-county-northwest-puma-ct","Social workers","211020","social-workers"
"79500US0900901","Waterbury Town PUMA, CT",2014,"2014",29644.699669966998,27532.210973880512,8,"waterbury-town-puma-ct","Social workers","211020","social-workers"
"79500US0900902","Meriden, Wallingford & North Haven Towns PUMA, CT",2014,"2014",39015.58811681772,21540.95601752159,9,"meriden-wallingford-north-haven-towns-puma-ct","Social workers","211020","social-workers"
"79500US0900905","New Haven Town PUMA, CT",2014,"2014",49859.63692307692,19587.364454383103,6,"new-haven-town-puma-ct","Social workers","211020","social-workers"
"79500US0900906","East Haven, Branford, Guilford, Madison & North Branford Towns PUMA, CT",2014,"2014",54960.11954459203,63443.38728232048,5,"east-haven-branford-guilford-madison-north-branford-towns-puma-ct","Social workers","211020","social-workers"
"79500US0901100","New London County (North) PUMA, CT",2014,"2014",35232.546357615895,16149.11775180679,8,"new-london-county-north-puma-ct","Social workers","211020","social-workers"
"79500US0901101","New London County (South) PUMA, CT",2014,"2014",48694.60517038778,15497.998437795395,10,"new-london-county-south-puma-ct","Social workers","211020","social-workers"
"79500US0901300","Tolland County PUMA, CT",2014,"2014",48450.42113323124,26988.717868914984,7,"tolland-county-puma-ct","Social workers","211020","social-workers"
"79500US1000200","Dover City PUMA, DE",2014,"2014",41661.42234332425,7059.465730332644,5,"dover-city-puma-de","Social workers","211020","social-workers"
"79500US1000300","Sussex County PUMA, DE",2014,"2014",17924.39263803681,18429.093567994263,10,"sussex-county-puma-de","Social workers","211020","social-workers"
"79500US1100101","District of Columbia (West) PUMA, DC",2014,"2014",25723.041301627032,24702.175134053112,5,"district-of-columbia-west-puma-dc","Social workers","211020","social-workers"
"79500US1100103","District of Columbia (Northeast) PUMA, DC",2014,"2014",13853.36826783115,13894.169780895352,5,"district-of-columbia-northeast-puma-dc","Social workers","211020","social-workers"
"79500US1100104","District of Columbia (East) PUMA, DC",2014,"2014",14085.79900990099,11676.457286650088,10,"district-of-columbia-east-puma-dc","Social workers","211020","social-workers"
"79500US1200901","Titusville, Rockledge & Cocoa Cities PUMA, FL",2014,"2014",8910.361224489796,16291.84194581071,5,"titusville-rockledge-cocoa-cities-puma-fl","Social workers","211020","social-workers"
"79500US1201105","Tamarac, Oakland Park & North Lauderdale Cities PUMA, FL",2014,"2014",44609.624183006534,3752.174982532912,5,"tamarac-oakland-park-north-lauderdale-cities-puma-fl","Social workers","211020","social-workers"
"79500US1201113","Hollywood (South) & Pembroke Pines (East) Cities PUMA, FL",2014,"2014",25740.67642752562,27755.49276731522,7,"hollywood-south-pembroke-pines-east-cities-puma-fl","Social workers","211020","social-workers"
"79500US1201701","Citrus County PUMA, FL",2014,"2014",11726.880859375,11834.078986569262,5,"citrus-county-puma-fl","Social workers","211020","social-workers"
"79500US1202300","Columbia, Levy, Bradford, Gilchrist, Dixie & Union Counties PUMA, FL",2014,"2014",53613.40425531915,37991.75891710382,5,"columbia-levy-bradford-gilchrist-dixie-union-counties-puma-fl","Social workers","211020","social-workers"
"79500US1203101","Jacksonville City (North & West) PUMA, FL",2014,"2014",20750.772222222222,20220.349268839855,6,"jacksonville-city-north-west-puma-fl","Social workers","211020","social-workers"
"79500US1203107","Jacksonville City (Southwest) PUMA, FL",2014,"2014",33163.12332439678,11496.434838634967,7,"jacksonville-city-southwest-puma-fl","Social workers","211020","social-workers"
"79500US1205301","Hernando County PUMA, FL",2014,"2014",38698.31140350877,36091.47599881933,6,"hernando-county-puma-fl","Social workers","211020","social-workers"
"79500US1205701","Tampa City (Central) PUMA, FL",2014,"2014",35843.22077922078,8394.690493338216,8,"tampa-city-central-puma-fl","Social workers","211020","social-workers"
"79500US1205703","Hillsborough County (Northwest) PUMA, FL",2014,"2014",25584.21495327103,9236.709638955383,6,"hillsborough-county-northwest-puma-fl","Social workers","211020","social-workers"
"79500US1205704","Hillsborough County (North Central) PUMA, FL",2014,"2014",33849.230769230766,24949.121354595412,6,"hillsborough-county-north-central-puma-fl","Social workers","211020","social-workers"
"79500US1205705","Tampa City (North) PUMA, FL",2014,"2014",33790.52465233881,12563.101693791963,7,"tampa-city-north-puma-fl","Social workers","211020","social-workers"
"79500US1205707","Hillsborough County (Central) PUMA, FL",2014,"2014",47208.57955865273,13739.091120582541,7,"hillsborough-county-central-puma-fl","Social workers","211020","social-workers"
"79500US1206300","Apalachee Region (Outside Leon County) PUMA, FL",2014,"2014",28262.424317617864,37922.63469839638,6,"apalachee-region-outside-leon-county-puma-fl","Social workers","211020","social-workers"
"79500US1207101","Barrier Islands Region PUMA, FL",2014,"2014",24973.799242424244,15009.554658698537,6,"barrier-islands-region-puma-fl","Social workers","211020","social-workers"
"79500US1207300","Leon County (Outer) PUMA, FL",2014,"2014",28018.074561403508,14288.763727858613,5,"leon-county-outer-puma-fl","Social workers","211020","social-workers"
"79500US1207301","Tallahassee City (Central) PUMA, FL",2014,"2014",21682.88888888889,20130.10981689246,9,"tallahassee-city-central-puma-fl","Social workers","211020","social-workers"
"79500US1208602","Miami Gardens City (North & West) PUMA, FL",2014,"2014",44224.31612903226,8228.952927401222,5,"miami-gardens-city-north-west-puma-fl","Social workers","211020","social-workers"
"79500US1208610","Miami Springs City & Miami International Airport PUMA, FL",2014,"2014",30452.409547738695,15885.93503908025,5,"miami-springs-city-miami-international-airport-puma-fl","Social workers","211020","social-workers"
"79500US1208622","South Miami Heights PUMA, FL",2014,"2014",44289.56486042693,16490.169807810096,6,"south-miami-heights-puma-fl","Social workers","211020","social-workers"
"79500US1209100","Okaloosa County PUMA, FL",2014,"2014",25374.835249042146,25243.406244193055,6,"okaloosa-county-puma-fl","Social workers","211020","social-workers"
"79500US1209505","Orlando City (East Downtown) & Azalea Park PUMA, FL",2014,"2014",30865.218568665376,22755.98067415645,6,"orlando-city-east-downtown-azalea-park-puma-fl","Social workers","211020","social-workers"
"79500US1209903","West Palm Beach City (Southeast) & Palm Beach Town PUMA, FL",2014,"2014",41021.68288854003,13291.491859422382,8,"west-palm-beach-city-southeast-palm-beach-town-puma-fl","Social workers","211020","social-workers"
"79500US1209906","Greater Boynton Beach City (North) PUMA, FL",2014,"2014",32882.88979591837,28496.14595053081,5,"greater-boynton-beach-city-north-puma-fl","Social workers","211020","social-workers"
"79500US1210307","St. Petersburg City (East) PUMA, FL",2014,"2014",59473.44822888284,49020.091995339186,10,"st-petersburg-city-east-puma-fl","Social workers","211020","social-workers"
"79500US1210501","Polk County (Northwest) PUMA, FL",2014,"2014",29910.71052631579,18954.494618479108,5,"polk-county-northwest-puma-fl","Social workers","211020","social-workers"
"79500US1210502","Polk County (Northeast) PUMA, FL",2014,"2014",24850.69264069264,11710.363027784744,5,"polk-county-northeast-puma-fl","Social workers","211020","social-workers"
"79500US1210504","Polk County (South) PUMA, FL",2014,"2014",23642.864,14565.898447521819,5,"polk-county-south-puma-fl","Social workers","211020","social-workers"
"79500US1210700","Putnam & St. Johns (South) Counties PUMA, FL",2014,"2014",39269.12244897959,9680.015424368974,5,"putnam-st-johns-south-counties-puma-fl","Social workers","211020","social-workers"
"79500US1300401","Chatham County (West Central)Savannah City PUMA, GA",2014,"2014",32225.35103926097,22663.85387404172,5,"chatham-county-west-centralsavannah-city-puma-ga","Social workers","211020","social-workers"
"79500US1300600","Lowndes CountyValdosta City PUMA, GA",2014,"2014",14085.847750865052,17825.0487621111,5,"lowndes-countyvaldosta-city-puma-ga","Social workers","211020","social-workers"
"79500US1300900","Dougherty & Lee Counties PUMA, GA",2014,"2014",29848.982071713148,29087.423150618815,6,"dougherty-lee-counties-puma-ga","Social workers","211020","social-workers"
"79500US1301007","Fulton County (East)Atlanta City (Southeast) PUMA, GA",2014,"2014",54213.18611987382,29230.9801820096,6,"fulton-county-eastatlanta-city-southeast-puma-ga","Social workers","211020","social-workers"
"79500US1301008","DeKalb County (South) PUMA, GA",2014,"2014",30063.85446685879,16959.434066380785,5,"dekalb-county-south-puma-ga","Social workers","211020","social-workers"
"79500US1301200","Heart of Georgia Altamaha Regional Commission (Southeast) PUMA, GA",2014,"2014",13752.881305637982,20864.466244856565,5,"heart-of-georgia-altamaha-regional-commission-southeast-puma-ga","Social workers","211020","social-workers"
"79500US1301400","Bibb CountyMacon City PUMA, GA",2014,"2014",47346.54575163399,33321.40786585193,5,"bibb-countymacon-city-puma-ga","Social workers","211020","social-workers"
"79500US1302002","DeKalb CountyDecatur & Avondale Estates Cities PUMA, GA",2014,"2014",13696.530697190427,16485.90824725329,6,"dekalb-countydecatur-avondale-estates-cities-puma-ga","Social workers","211020","social-workers"
"79500US1302003","DeKalb County (Northeast)Tucker PUMA, GA",2014,"2014",36141.20401854714,17817.801561061886,5,"dekalb-county-northeasttucker-puma-ga","Social workers","211020","social-workers"
"79500US1302900","Bartow County PUMA, GA",2014,"2014",10107.825147347741,14299.667820989891,5,"bartow-county-puma-ga","Social workers","211020","social-workers"
"79500US1500100","Maui, Kalawao & Kauai Counties PUMA, HI",2014,"2014",40055.381097560974,44836.77379030338,9,"maui-kalawao-kauai-counties-puma-hi","Social workers","211020","social-workers"
"79500US1500301","Rural Oahu PUMA, HI",2014,"2014",31886.1161971831,36715.27530761648,5,"rural-oahu-puma-hi","Social workers","211020","social-workers"
"79500US1500307","Central Oahu PUMA, HI",2014,"2014",34033.16197183099,45432.78588170088,5,"central-oahu-puma-hi","Social workers","211020","social-workers"
"79500US1600200","Coeur d'Alene, Post Falls & Hayden Cities PUMA, ID",2014,"2014",81816.40428571429,116161.31898805985,6,"coeur-dalene-post-falls-hayden-cities-puma-id","Social workers","211020","social-workers"
"79500US1600300","Lewiston City & Nez Perce Reservation PUMA, ID",2014,"2014",48307.592,24975.352877079076,7,"lewiston-city-nez-perce-reservation-puma-id","Social workers","211020","social-workers"
"79500US1600800","Boise (South) & Kuna Cities PUMA, ID",2014,"2014",39618.2100456621,37861.8452969932,5,"boise-south-kuna-cities-puma-id","Social workers","211020","social-workers"
"79500US1601100","Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties PUMA, ID",2014,"2014",35895.85020242915,29733.344292188896,5,"bingham-outside-fort-hall-air-madison-jefferson-fremont-teton-counties-puma-id","Social workers","211020","social-workers"
"79500US1601300","Pocatello, Chubbuck Cities & Fort Hall Reservation PUMA, ID",2014,"2014",20701.285,11280.721953640188,6,"pocatello-chubbuck-cities-fort-hall-reservation-puma-id","Social workers","211020","social-workers"
"79500US1700202","Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties PUMA, IL",2014,"2014",19646.568690095846,21218.451104351927,6,"henry-mercer-henderson-warren-hancock-mcdonough-fulton-counties-puma-il","Social workers","211020","social-workers"
"79500US1700300","Adams, Pike, Brown, Schuyler & Mason Counties PUMA, IL",2014,"2014",21280.43562610229,24485.002263802005,5,"adams-pike-brown-schuyler-mason-counties-puma-il","Social workers","211020","social-workers"
"79500US1700401","Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties PUMA, IL",2014,"2014",38236.959849435385,18849.4390194062,13,"cass-morgan-scott-greene-macoupin-jersey-calhoun-counties-puma-il","Social workers","211020","social-workers"
"79500US1700501","Montgomery, Bond, Clinton, Fayette & Effingham Counties PUMA, IL",2014,"2014",62759.57465277778,43077.41093947022,9,"montgomery-bond-clinton-fayette-effingham-counties-puma-il","Social workers","211020","social-workers"
"79500US1700600","Douglas, Edgar, Coles & Cumberland Counties PUMA, IL",2014,"2014",39716.429487179485,22065.21845496331,5,"douglas-edgar-coles-cumberland-counties-puma-il","Social workers","211020","social-workers"
"79500US1700800","South & Southeast Illinois PUMA, IL",2014,"2014",36744.23266745006,17270.01917965155,9,"south-southeast-illinois-puma-il","Social workers","211020","social-workers"
"79500US1700900","Jackson, Williamson, Franklin & Perry Counties PUMA, IL",2014,"2014",40717.27786259542,28186.36078799153,9,"jackson-williamson-franklin-perry-counties-puma-il","Social workers","211020","social-workers"
"79500US1701001","Monroe, Randolph, Washington, Jefferson & Marion Counties PUMA, IL",2014,"2014",62761.38888888889,35874.187752484686,5,"monroe-randolph-washington-jefferson-marion-counties-puma-il","Social workers","211020","social-workers"
"79500US1701204","Madison County (East) PUMA, IL",2014,"2014",65281.16756176155,27569.07718795603,7,"madison-county-east-puma-il","Social workers","211020","social-workers"
"79500US1701300","Springfield City PUMA, IL",2014,"2014",45209.39055299539,26323.626718523654,11,"springfield-city-puma-il","Social workers","211020","social-workers"
"79500US1701602","Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties PUMA, IL",2014,"2014",46441.77716390423,23562.451471036962,7,"menard-logan-de-witt-piatt-moultrie-shelby-christian-counties-puma-il","Social workers","211020","social-workers"
"79500US1701701","Peoria City PUMA, IL",2014,"2014",48011.96418199419,30251.831457680833,9,"peoria-city-puma-il","Social workers","211020","social-workers"
